95.0,127.0,b0000000001011111,6,0.375,0,4
96.0,29.0,b0000000001100000,2,0.125,0,2
97.0,64.0,b0000000001100001,3,0.1875,0,4
98.0,64.0,b0000000001100010,3,0.1875,0,4
99.0,99.0,b0000000001100011,4,0.25,0,4
100.0,64.0,b0000000001100100,3,0.1875,0,4
101.0,99.0,b0000000001100101,4,0.25,0,6
102.0,99.0,b0000000001100110,4,0.25,0,4
103.0,120.0,b0000000001100111,5,0.3125,0,4
104.0,64.0,b0000000001101000,3,0.1875,0,4
105.0,99.0,b0000000001101001,4,0.25,0,6
106.0,99.0,b0000000001101010,4,0.25,0,6
107.0,120.0,b0000000001101011,5,0.3125,0,6
108.0,99.0,b0000000001101100,4,0.25,0,4
109.0,120.0,b0000000001101101,5,0.3125,0,6
110.0,120.0,b0000000001101110,5,0.3125,0,4
111.0,127.0,b0000000001101111,6,0.375,0,4
112.0,64.0,b0000000001110000,3,0.1875,0,2
113.0,99.0,b0000000001110001,4,0.25,0,4
114.0,99.0,b0000000001110010,4,0.25,0,4
115.0,120.0,b0000000001110011,5,0.3125,0,4
116.0,99.0,b0000000001110100,4,0.25,0,4
117.0,120.0,b0000000001110101,5,0.3125,0,6
118.0,120.0,b0000000001110110,5,0.3125,0,4
119.0,127.0,b0000000001110111,6,0.375,0,4
120.0,99.0,b0000000001111000,4,0.25,0,2
121.0,120.0,b0000000001111001,5,0.3125,0,4
122.0,120.0,b0000000001111010,5,0.3125,0,4
123.0,127.0,b0000000001111011,6,0.375,0,4
124.0,120.0,b0000000001111100,5,0.3125,0,2
125.0,127.0,b0000000001111101,6,0.375,0,4
126.0,127.0,b0000000001111110,6,0.375,0,2
127.0,128.0,b0000000001111111,7,0.4375,0,2
128.0,8.0,b0000000010000000,1,0.0625,0,2
129.0,29.0,b0000000010000001,2,0.125,0,2
130.0,29.0,b0000000010000010,2,0.125,0,4
131.0,64.0,b0000000010000011,3,0.1875,0,2
132.0,29.0,b0000000010000100,2,0.125,0,4
133.0,64.0,b0000000010000101,3,0.1875,0,4
134.0,64.0,b0000000010000110,3,0.1875,0,4
135.0,99.0,b0000000010000111,4,0.25,0,2
136.0,29.0,b0000000010001000,2,0.125,0,4
137.0,64.0,b0000000010001001,3,0.1875,0,4
138.0,64.0,b0000000010001010,3,0.1875,0,6
139.0,99.0,b0000000010001011,4,0.25,0,4
140.0,64.0,b0000000010001100,3,0.1875,0,4
141.0,99.0,b0000000010001101,4,0.25,0,4
142.0,99.0,b0000000010001110,4,0.25,0,4
143.0,120.0,b0000000010001111,5,0.3125,0,2
144.0,29.0,b0000000010010000,2,0.125,0,4
145.0,64.0,b0000000010010001,3,0.1875,0,4
146.0,64.0,b0000000010010010,3,0.1875,0,6
147.0,99.0,b0000000010010011,4,0.25,0,4
148.0,64.0,b0000000010010100,3,0.1875,0,6
149.0,99.0,b0000000010010101,4,0.25,0,6
150.0,99.0,b0000000010010110,4,0.25,0,6
151.0,120.0,b0000000010010111,5,0.3125,0,4
152.0,64.0,b0000000010011000,3,0.1875,0,4
153.0,99.0,b0000000010011001,4,0.25,0,4
154.0,99.0,b0000000010011010,4,0.25,0,6
155.0,120.0,b0000000010011011,5,0.3125,0,4
156.0,99.0,b0000000010011100,4,0.25,0,4
157.0,120.0,b0000000010011101,5,0.3125,0,4
158.0,120.0,b0000000010011110,5,0.3125,0,4
159.0,127.0,b0000000010011111,6,0.375,0,2
160.0,29.0,b0000000010100000,2,0.125,0,4
161.0,64.0,b0000000010100001,3,0.1875,0,4
162.0,64.0,b0000000010100010,3,0.1875,0,6
163.0,99.0,b0000000010100011,4,0.25,0,4
164.0,64.0,b0000000010100100,3,0.1875,0,6
165.0,99.0,b0000000010100101,4,0.25,0,6
166.0,99.0,b0000000010100110,4,0.25,0,6
167.0,120.0,b0000000010100111,5,0.3125,0,4
168.0,64.0,b0000000010101000,3,0.1875,0,6
169.0,99.0,b0000000010101001,4,0.25,0,6
170.0,99.0,b0000000010101010,4,0.25,0,8
171.0,120.0,b0000000010101011,5,0.3125,0,6
172.0,99.0,b0000000010101100,4,0.25,0,6
173.0,120.0,b0000000010101101,5,0.3125,0,6
174.0,120.0,b0000000010101110,5,0.3125,0,6
175.0,127.0,b0000000010101111,6,0.375,0,4
176.0,64.0,b0000000010110000,3,0.1875,0,4
177.0,99.0,b0000000010110001,4,0.25,0,4
178.0,99.0,b0000000010110010,4,0.25,0,6
179.0,120.0,b0000000010110011,5,0.3125,0,4
180.0,99.0,b0000000010110100,4,0.25,0,6
181.0,120.0,b0000000010110101,5,0.3125,0,6
182.0,120.0,b0000000010110110,5,0.3125,0,6
183.0,127.0,b0000000010110111,6,0.375,0,4
184.0,99.0,b0000000010111000,4,0.25,0,4
185.0,120.0,b0000000010111001,5,0.3125,0,4
186.0,120.0,b0000000010111010,5,0.3125,0,6
187.0,127.0,b0000000010111011,6,0.375,0,4
188.0,120.0,b0000000010111100,5,0.3125,0,4
189.0,127.0,b0000000010111101,6,0.375,0,4
190.0,127.0,b0000000010111110,6,0.375,0,4
191.0,128.0,b0000000010111111,7,0.4375,0,2
192.0,29.0,b0000000011000000,2,0.125,0,2
193.0,64.0,b0000000011000001,3,0.1875,0,2
194.0,64.0,b0000000011000010,3,0.1875,0,4
195.0,99.0,b0000000011000011,4,0.25,0,2
196.0,64.0,b0000000011000100,3,0.1875,0,4
197.0,99.0,b0000000011000101,4,0.25,0,4
198.0,99.0,b0000000011000110,4,0.25,0,4
199.0,120.0,b0000000011000111,5,0.3125,0,2
200.0,64.0,b0000000011001000,3,0.1875,0,4
201.0,99.0,b0000000011001001,4,0.25,0,4
202.0,99.0,b0000000011001010,4,0.25,0,6
203.0,120.0,b0000000011001011,5,0.3125,0,4
204.0,99.0,b0000000011001100,4,0.25,0,4
205.0,120.0,b0000000011001101,5,0.3125,0,4
206.0,120.0,b0000000011001110,5,0.3125,0,4
207.0,127.0,b0000000011001111,6,0.375,0,2
208.0,64.0,b0000000011010000,3,0.1875,0,4
209.0,99.0,b0000000011010001,4,0.25,0,4
210.0,99.0,b0000000011010010,4,0.25,0,6
211.0,120.0,b0000000011010011,5,0.3125,0,4
212.0,99.0,b0000000011010100,4,0.25,0,6
213.0,120.0,b0000000011010101,5,0.3125,0,6
214.0,120.0,b0000000011010110,5,0.3125,0,6
215.0,127.0,b0000000011010111,6,0.375,0,4
216.0,99.0,b0000000011011000,4,0.25,0,4
217.0,120.0,b0000000011011001,5,0.3125,0,4
218.0,120.0,b0000000011011010,5,0.3125,0,6
219.0,127.0,b0000000011011011,6,0.375,0,4
220.0,120.0,b0000000011011100,5,0.3125,0,4
221.0,127.0,b0000000011011101,6,0.375,0,4
222.0,127.0,b0000000011011110,6,0.375,0,4
223.0,128.0,b0000000011011111,7,0.4375,0,2
224.0,64.0,b0000000011100000,3,0.1875,0,2
225.0,99.0,b0000000011100001,4,0.25,0,2
226.0,99.0,b0000000011100010,4,0.25,0,4
227.0,120.0,b0000000011100011,5,0.3125,0,2
228.0,99.0,b0000000011100100,4,0.25,0,4
229.0,120.0,b0000000011100101,5,0.3125,0,4
230.0,120.0,b0000000011100110,5,0.3125,0,4
231.0,127.0,b0000000011100111,6,0.375,0,2
232.0,99.0,b0000000011101000,4,0.25,0,4
233.0,120.0,b0000000011101001,5,0.3125,0,4
234.0,120.0,b0000000011101010,5,0.3125,0,6
235.0,127.0,b0000000011101011,6,0.375,0,4
236.0,120.0,b0000000011101100,5,0.3125,0,4
237.0,127.0,b0000000011101101,6,0.375,0,4
238.0,127.0,b0000000011101110,6,0.375,0,4
239.0,128.0,b0000000011101111,7,0.4375,0,2
240.0,99.0,b0000000011110000,4,0.25,0,2
241.0,120.0,b0000000011110001,5,0.3125,0,2
242.0,120.0,b0000000011110010,5,0.3125,0,4
243.0,127.0,b0000000011110011,6,0.375,0,2
244.0,120.0,b0000000011110100,5,0.3125,0,4
245.0,127.0,b0000000011110101,6,0.375,0,4
246.0,127.0,b0000000011110110,6,0.375,0,4
247.0,128.0,b0000000011110111,7,0.4375,0,2
248.0,120.0,b0000000011111000,5,0.3125,0,2
249.0,127.0,b0000000011111001,6,0.375,0,2
250.0,127.0,b0000000011111010,6,0.375,0,4
251.0,128.0,b0000000011111011,7,0.4375,0,2
252.0,127.0,b0000000011111100,6,0.375,0,2
253.0,128.0,b0000000011111101,7,0.4375,0,2
254.0,128.0,b0000000011111110,7,0.4375,0,2
255.0,128.0,b0000000011111111,8,0.5,0,0
256.0,8.0,b0000000100000000,1,0.0625,2,2
257.0,29.0,b0000000100000001,2,0.125,2,4
258.0,29.0,b0000000100000010,2,0.125,2,4
259.0,64.0,b0000000100000011,3,0.1875,2,4
260.0,29.0,b0000000100000100,2,0.125,2,4
261.0,64.0,b0000000100000101,3,0.1875,2,6
262.0,64.0,b0000000100000110,3,0.1875,2,4
263.0,99.0,b0000000100000111,4,0.25,2,4
264.0,29.0,b0000000100001000,2,0.125,2,4
265.0,64.0,b0000000100001001,3,0.1875,2,6
266.0,64.0,b0000000100001010,3,0.1875,2,6
267.0,99.0,b0000000100001011,4,0.25,2,6
268.0,64.0,b0000000100001100,3,0.1875,2,4
269.0,99.0,b0000000100001101,4,0.25,2,6
270.0,99.0,b0000000100001110,4,0.25,2,4
271.0,120.0,b0000000100001111,5,0.3125,2,4
272.0,29.0,b0000000100010000,2,0.125,2,4
273.0,64.0,b0000000100010001,3,0.1875,2,6
274.0,64.0,b0000000100010010,3,0.1875,2,6
275.0,99.0,b0000000100010011,4,0.25,2,6
276.0,64.0,b0000000100010100,3,0.1875,2,6
277.0,99.0,b0000000100010101,4,0.25,2,8
278.0,99.0,b0000000100010110,4,0.25,2,6
279.0,120.0,b0000000100010111,5,0.3125,2,6
280.0,64.0,b0000000100011000,3,0.1875,2,4
281.0,99.0,b0000000100011001,4,0.25,2,6
282.0,99.0,b0000000100011010,4,0.25,2,6
283.0,120.0,b0000000100011011,5,0.3125,2,6
284.0,99.0,b0000000100011100,4,0.25,2,4
285.0,120.0,b0000000100011101,5,0.3125,2,6
286.0,120.0,b0000000100011110,5,0.3125,2,4
287.0,127.0,b0000000100011111,6,0.375,2,4
288.0,29.0,b0000000100100000,2,0.125,2,4
289.0,64.0,b0000000100100001,3,0.1875,2,6
290.0,64.0,b0000000100100010,3,0.1875,2,6
291.0,99.0,b0000000100100011,4,0.25,2,6
292.0,64.0,b0000000100100100,3,0.1875,2,6
293.0,99.0,b0000000100100101,4,0.25,2,8
294.0,99.0,b0000000100100110,4,0.25,2,6
295.0,120.0,b0000000100100111,5,0.3125,2,6
296.0,64.0,b0000000100101000,3,0.1875,2,6
297.0,99.0,b0000000100101001,4,0.25,2,8
298.0,99.0,b0000000100101010,4,0.25,2,8
299.0,120.0,b0000000100101011,5,0.3125,2,8
300.0,99.0,b0000000100101100,4,0.25,2,6
301.0,120.0,b0000000100101101,5,0.3125,2,8
302.0,120.0,b0000000100101110,5,0.3125,2,6
303.0,127.0,b0000000100101111,6,0.375,2,6
304.0,64.0,b0000000100110000,3,0.1875,2,4
305.0,99.0,b0000000100110001,4,0.25,2,6
306.0,99.0,b0000000100110010,4,0.25,2,6
307.0,120.0,b0000000100110011,5,0.3125,2,6
308.0,99.0,b0000000100110100,4,0.25,2,6
309.0,120.0,b0000000100110101,5,0.3125,2,8
310.0,120.0,b0000000100110110,5,0.3125,2,6
311.0,127.0,b0000000100110111,6,0.375,2,6
312.0,99.0,b0000000100111000,4,0.25,2,4
313.0,120.0,b0000000100111001,5,0.3125,2,6
314.0,120.0,b0000000100111010,5,0.3125,2,6
315.0,127.0,b0000000100111011,6,0.375,2,6
316.0,120.0,b0000000100111100,5,0.3125,2,4
317.0,127.0,b0000000100111101,6,0.375,2,6
318.0,127.0,b0000000100111110,6,0.375,2,4
319.0,128.0,b0000000100111111,7,0.4375,2,4
320.0,29.0,b0000000101000000,2,0.125,2,4
321.0,64.0,b0000000101000001,3,0.1875,2,6
322.0,64.0,b0000000101000010,3,0.1875,2,6
323.0,99.0,b0000000101000011,4,0.25,2,6
324.0,64.0,b0000000101000100,3,0.1875,2,6
325.0,99.0,b0000000101000101,4,0.25,2,8
326.0,99.0,b0000000101000110,4,0.25,2,6
327.0,120.0,b0000000101000111,5,0.3125,2,6
328.0,64.0,b0000000101001000,3,0.1875,2,6
329.0,99.0,b0000000101001001,4,0.25,2,8
330.0,99.0,b0000000101001010,4,0.25,2,8
331.0,120.0,b0000000101001011,5,0.3125,2,8
332.0,99.0,b0000000101001100,4,0.25,2,6
333.0,120.0,b0000000101001101,5,0.3125,2,8
334.0,120.0,b0000000101001110,5,0.3125,2,6
335.0,127.0,b0000000101001111,6,0.375,2,6
336.0,64.0,b0000000101010000,3,0.1875,2,6
337.0,99.0,b0000000101010001,4,0.25,2,8
338.0,99.0,b0000000101010010,4,0.25,2,8
339.0,120.0,b0000000101010011,5,0.3125,2,8
340.0,99.0,b0000000101010100,4,0.25,2,8
341.0,120.0,b0000000101010101,5,0.3125,2,10
342.0,120.0,b0000000101010110,5,0.3125,2,8
343.0,127.0,b0000000101010111,6,0.375,2,8
344.0,99.0,b0000000101011000,4,0.25,2,6
345.0,120.0,b0000000101011001,5,0.3125,2,8
346.0,120.0,b0000000101011010,5,0.3125,2,8
347.0,127.0,b0000000101011011,6,0.375,2,8
348.0,120.0,b0000000101011100,5,0.3125,2,6
349.0,127.0,b0000000101011101,6,0.375,2,8
350.0,127.0,b0000000101011110,6,0.375,2,6
351.0,128.0,b0000000101011111,7,0.4375,2,6
352.0,64.0,b0000000101100000,3,0.1875,2,4
353.0,99.0,b0000000101100001,4,0.25,2,6
354.0,99.0,b0000000101100010,4,0.25,2,6
355.0,120.0,b0000000101100011,5,0.3125,2,6
356.0,99.0,b0000000101100100,4,0.25,2,6
357.0,120.0,b0000000101100101,5,0.3125,2,8
358.0,120.0,b0000000101100110,5,0.3125,2,6
359.0,127.0,b0000000101100111,6,0.375,2,6
360.0,99.0,b0000000101101000,4,0.25,2,6
361.0,120.0,b0000000101101001,5,0.3125,2,8
362.0,120.0,b0000000101101010,5,0.3125,2,8
363.0,127.0,b0000000101101011,6,0.375,2,8
364.0,120.0,b0000000101101100,5,0.3125,2,6
365.0,127.0,b0000000101101101,6,0.375,2,8
366.0,127.0,b0000000101101110,6,0.375,2,6
367.0,128.0,b0000000101101111,7,0.4375,2,6
368.0,99.0,b0000000101110000,4,0.25,2,4
369.0,120.0,b0000000101110001,5,0.3125,2,6
370.0,120.0,b0000000101110010,5,0.3125,2,6
371.0,127.0,b0000000101110011,6,0.375,2,6
372.0,120.0,b0000000101110100,5,0.3125,2,6
373.0,127.0,b0000000101110101,6,0.375,2,8
374.0,127.0,b0000000101110110,6,0.375,2,6
375.0,128.0,b0000000101110111,7,0.4375,2,6
376.0,120.0,b0000000101111000,5,0.3125,2,4
377.0,127.0,b0000000101111001,6,0.375,2,6
378.0,127.0,b0000000101111010,6,0.375,2,6
379.0,128.0,b0000000101111011,7,0.4375,2,6
380.0,127.0,b0000000101111100,6,0.375,2,4
381.0,128.0,b0000000101111101,7,0.4375,2,6
382.0,128.0,b0000000101111110,7,0.4375,2,4
383.0,128.0,b0000000101111111,8,0.5,2,4
384.0,29.0,b0000000110000000,2,0.125,2,4
385.0,64.0,b0000000110000001,3,0.1875,2,4
386.0,64.0,b0000000110000010,3,0.1875,2,6
387.0,99.0,b0000000110000011,4,0.25,2,4
388.0,64.0,b0000000110000100,3,0.1875,2,6
389.0,99.0,b0000000110000101,4,0.25,2,6
390.0,99.0,b0000000110000110,4,0.25,2,6
391.0,120.0,b0000000110000111,5,0.3125,2,4
392.0,64.0,b0000000110001000,3,0.1875,2,6
393.0,99.0,b0000000110001001,4,0.25,2,6
394.0,99.0,b0000000110001010,4,0.25,2,8
395.0,120.0,b0000000110001011,5,0.3125,2,6
396.0,99.0,b0000000110001100,4,0.25,2,6
397.0,120.0,b0000000110001101,5,0.3125,2,6
398.0,120.0,b0000000110001110,5,0.3125,2,6
399.0,127.0,b0000000110001111,6,0.375,2,4
400.0,64.0,b0000000110010000,3,0.1875,2,6
401.0,99.0,b0000000110010001,4,0.25,2,6
402.0,99.0,b0000000110010010,4,0.25,2,8
403.0,120.0,b0000000110010011,5,0.3125,2,6
404.0,99.0,b0000000110010100,4,0.25,2,8
405.0,120.0,b0000000110010101,5,0.3125,2,8
406.0,120.0,b0000000110010110,5,0.3125,2,8
407.0,127.0,b0000000110010111,6,0.375,2,6
408.0,99.0,b0000000110011000,4,0.25,2,6
409.0,120.0,b0000000110011001,5,0.3125,2,6
410.0,120.0,b0000000110011010,5,0.3125,2,8
411.0,127.0,b0000000110011011,6,0.375,2,6
412.0,120.0,b0000000110011100,5,0.3125,2,6
413.0,127.0,b0000000110011101,6,0.375,2,6
414.0,127.0,b0000000110011110,6,0.375,2,6
415.0,128.0,b0000000110011111,7,0.4375,2,4
416.0,64.0,b0000000110100000,3,0.1875,2,6
417.0,99.0,b0000000110100001,4,0.25,2,6
418.0,99.0,b0000000110100010,4,0.25,2,8
419.0,120.0,b0000000110100011,5,0.3125,2,6
420.0,99.0,b0000000110100100,4,0.25,2,8
421.0,120.0,b0000000110100101,5,0.3125,2,8
422.0,120.0,b0000000110100110,5,0.3125,2,8
423.0,127.0,b0000000110100111,6,0.375,2,6
424.0,99.0,b0000000110101000,4,0.25,2,8
425.0,120.0,b0000000110101001,5,0.3125,2,8
426.0,120.0,b0000000110101010,5,0.3125,2,10
427.0,127.0,b0000000110101011,6,0.375,2,8
428.0,120.0,b0000000110101100,5,0.3125,2,8
429.0,127.0,b0000000110101101,6,0.375,2,8
430.0,127.0,b0000000110101110,6,0.375,2,8
431.0,128.0,b0000000110101111,7,0.4375,2,6
432.0,99.0,b0000000110110000,4,0.25,2,6
433.0,120.0,b0000000110110001,5,0.3125,2,6
434.0,120.0,b0000000110110010,5,0.3125,2,8
435.0,127.0,b0000000110110011,6,0.375,2,6
436.0,120.0,b0000000110110100,5,0.3125,2,8
437.0,127.0,b0000000110110101,6,0.375,2,8
438.0,127.0,b0000000110110110,6,0.375,2,8
439.0,128.0,b0000000110110111,7,0.4375,2,6
440.0,120.0,b0000000110111000,5,0.3125,2,6
441.0,127.0,b0000000110111001,6,0.375,2,6
442.0,127.0,b0000000110111010,6,0.375,2,8
443.0,128.0,b0000000110111011,7,0.4375,2,6
444.0,127.0,b0000000110111100,6,0.375,2,6
445.0,128.0,b0000000110111101,7,0.4375,2,6
446.0,128.0,b0000000110111110,7,0.4375,2,6
447.0,128.0,b0000000110111111,8,0.5,2,4
448.0,64.0,b0000000111000000,3,0.1875,2,4
449.0,99.0,b0000000111000001,4,0.25,2,4
450.0,99.0,b0000000111000010,4,0.25,2,6
451.0,120.0,b0000000111000011,5,0.3125,2,4
452.0,99.0,b0000000111000100,4,0.25,2,6
453.0,120.0,b0000000111000101,5,0.3125,2,6
454.0,120.0,b0000000111000110,5,0.3125,2,6
455.0,127.0,b0000000111000111,6,0.375,2,4
456.0,99.0,b0000000111001000,4,0.25,2,6
457.0,120.0,b0000000111001001,5,0.3125,2,6
458.0,120.0,b0000000111001010,5,0.3125,2,8
459.0,127.0,b0000000111001011,6,0.375,2,6
460.0,120.0,b0000000111001100,5,0.3125,2,6
461.0,127.0,b0000000111001101,6,0.375,2,6
462.0,127.0,b0000000111001110,6,0.375,2,6
463.0,128.0,b0000000111001111,7,0.4375,2,4
464.0,99.0,b0000000111010000,4,0.25,2,6
465.0,120.0,b0000000111010001,5,0.3125,2,6
466.0,120.0,b0000000111010010,5,0.3125,2,8
467.0,127.0,b0000000111010011,6,0.375,2,6
468.0,120.0,b0000000111010100,5,0.3125,2,8
469.0,127.0,b0000000111010101,6,0.375,2,8
470.0,127.0,b0000000111010110,6,0.375,2,8
471.0,128.0,b0000000111010111,7,0.4375,2,6
472.0,120.0,b0000000111011000,5,0.3125,2,6
473.0,127.0,b0000000111011001,6,0.375,2,6
474.0,127.0,b0000000111011010,6,0.375,2,8
475.0,128.0,b0000000111011011,7,0.4375,2,6
476.0,127.0,b0000000111011100,6,0.375,2,6
477.0,128.0,b0000000111011101,7,0.4375,2,6
478.0,128.0,b0000000111011110,7,0.4375,2,6
479.0,128.0,b0000000111011111,8,0.5,2,4
480.0,99.0,b0000000111100000,4,0.25,2,4
481.0,120.0,b0000000111100001,5,0.3125,2,4
482.0,120.0,b0000000111100010,5,0.3125,2,6
483.0,127.0,b0000000111100011,6,0.375,2,4
484.0,120.0,b0000000111100100,5,0.3125,2,6
485.0,127.0,b0000000111100101,6,0.375,2,6
486.0,127.0,b0000000111100110,6,0.375,2,6
487.0,128.0,b0000000111100111,7,0.4375,2,4
488.0,120.0,b0000000111101000,5,0.3125,2,6
489.0,127.0,b0000000111101001,6,0.375,2,6
490.0,127.0,b0000000111101010,6,0.375,2,8
491.0,128.0,b0000000111101011,7,0.4375,2,6
492.0,127.0,b0000000111101100,6,0.375,2,6
493.0,128.0,b0000000111101101,7,0.4375,2,6
494.0,128.0,b0000000111101110,7,0.4375,2,6
495.0,128.0,b0000000111101111,8,0.5,2,4
496.0,120.0,b0000000111110000,5,0.3125,2,4
497.0,127.0,b0000000111110001,6,0.375,2,4
498.0,127.0,b0000000111110010,6,0.375,2,6
499.0,128.0,b0000000111110011,7,0.4375,2,4
500.0,127.0,b0000000111110100,6,0.375,2,6
501.0,128.0,b0000000111110101,7,0.4375,2,6
502.0,128.0,b0000000111110110,7,0.4375,2,6
503.0,128.0,b0000000111110111,8,0.5,2,4
504.0,127.0,b0000000111111000,6,0.375,2,4
505.0,128.0,b0000000111111001,7,0.4375,2,4
506.0,128.0,b0000000111111010,7,0.4375,2,6
507.0,128.0,b0000000111111011,8,0.5,2,4
508.0,128.0,b0000000111111100,7,0.4375,2,4
509.0,128.0,b0000000111111101,8,0.5,2,4
510.0,128.0,b0000000111111110,8,0.5,2,4
511.0,128.0,b0000000111111111,9,0.5625,2,2
512.0,8.0,b0000001000000000,1,0.0625,2,2
513.0,29.0,b0000001000000001,2,0.125,2,4
514.0,29.0,b0000001000000010,2,0.125,2,4
515.0,64.0,b0000001000000011,3,0.1875,2,4
516.0,29.0,b0000001000000100,2,0.125,2,4
517.0,64.0,b0000001000000101,3,0.1875,2,6
518.0,64.0,b0000001000000110,3,0.1875,2,4
519.0,99.0,b0000001000000111,4,0.25,2,4
520.0,29.0,b0000001000001000,2,0.125,2,4
521.0,64.0,b0000001000001001,3,0.1875,2,6
522.0,64.0,b0000001000001010,3,0.1875,2,6
523.0,99.0,b0000001000001011,4,0.25,2,6
524.0,64.0,b0000001000001100,3,0.1875,2,4
525.0,99.0,b0000001000001101,4,0.25,2,6
526.0,99.0,b0000001000001110,4,0.25,2,4
527.0,120.0,b0000001000001111,5,0.3125,2,4
